fn_list,y_true,y_pred,0,1
../dataset/extracted/5d0e080fb7b6541c020f110be64e7f106fa6fe0ab1cc65d2d39cf2435781e7b7,1,1,0.2703694,0.7296306
../dataset/extracted/4a6bc09f95104718232449d85f7442c954a0ad8821fea2e62d74a1dc3b53d535,1,1,0.28766274,0.7123373
../dataset/extracted/7c2b9943f0464ef34be01c7d1998fceef92cd3d6ab288c2ce66d8d308a086a51,1,1,0.2949936,0.70500636
../dataset/extracted/12b55cf542c54eae7d5a220851135d2550b3149b627062bcdbfbbec97d0bf16b,1,1,0.3736249,0.6263751
../dataset/extracted/ebef6368fa75b156e86a5f5d9b735535644cf2b0c654b5ea3c3d379d0d903fb0,1,1,0.47394252,0.52605754
../dataset/extracted/8a76072a0771ddbf7dab6138e6c65f2167a95ea0abfefd4aea82d302d74e0a70,1,1,0.17461118,0.8253888
../dataset/extracted/9b55f812019d7403a2548cded2d5bd2f59264fcdb0718d8aafb0ff9d9abc35c1,1,0,0.68407017,0.31592986
../dataset/extracted/6640c3cf1b37bafcc1d3b3accb0b3552a966e2265ca4adbb0b3e2bdb888e67ff,1,0,0.5712249,0.4287751
../dataset/extracted/858ae3350ac3f7fc6ce235536e70b9eee1aef8df95fdc5d90bf67b825171e89a,1,1,0.4257326,0.5742674
../dataset/extracted/d55aa45223606db795d29ab9e341c1c703e5a2e26bd98402779f52b6c2e9da2b,1,0,0.6204801,0.3795199
../dataset/extracted/c6698d974e7f1fce8d1af59b1d6f3eeadd506c9af38e43c2f2602ef926ef444b,1,1,0.3792883,0.62071174
../dataset/extracted/131a3051e08a46bc4ddaaadf823d6466fe8207cbc1f66d9b9a6e7053c11ca463,1,1,0.21892592,0.78107405
../dataset/extracted/f37940a7b52fad1b54a96abc767cb329d9bcd4bafc7bfa9a5e07b0aaeb8ebff1,1,0,0.62671775,0.3732823
../dataset/extracted/2e373e199d2b6dea0241c672bbcbccedac86cba2ed2fdefc84a5d8187acb896f,1,1,0.44435474,0.5556452
../dataset/extracted/47a9bd47efbb3ae928f8dd43b567145b5b60f3513122f346ade42939f323b1c5,1,1,0.4525832,0.5474168
../dataset/extracted/b613f087019277b9f3bd8bb7acee553d926acfe6e209c9ad8b8cf98c7279fc13,1,1,0.35518074,0.6448192
../dataset/extracted/25cbd45f2510444f86b10507e2884888decee0a5bec4bbab073cc6a6840b3a86,1,0,0.7550008,0.24499919
../dataset/extracted/0af925cd9d9a417f47882391555fa207398bfb87c3c6edc65f2ea42843cbdc3d,1,1,0.063495435,0.9365046
../dataset/extracted/500157e76d8e7885385e4f52f3269adc5f68ec33ed04e850155f87884c384694,1,1,0.06915881,0.9308412
../dataset/extracted/12811f786fb3a98c0eeff39d3faabc5824881bcd691fc1cc8f35d7ffaa707c03,1,1,0.24745487,0.7525452
../dataset/extracted/da7f9bab52597e36d5b90881a7acc4f2b92b5addff24bf0e350a446c51a600a1,1,1,0.06921002,0.93079
../dataset/extracted/aa61c2e0420d4821aeb9a1288bc855c3d8c936e64e8c5e736debbba01e51a219,1,1,0.2644607,0.7355393
../dataset/extracted/64e0b32b094465d8c74b559a2f78254bef029dda03d9487e642febf521b580e5,1,1,0.44403142,0.55596864
../dataset/extracted/37a7ec5b6ff7733257634df01004c6d3cfa859fd7770fe9b1f06a6459f57d350,1,0,0.5549322,0.4450678
../dataset/extracted/31659d45adf0779bd8de85435f9f7ba61044296462f17643dbe90429de7c894b,1,1,0.3384301,0.6615699
