fn_list,y_true,y_pred,0,1
../dataset/extracted/6d6d550d6415fc64c4dc7c68655cced8ece6b911e3117646214ca3a2fdf6ca5e,1,1,0.4772151,0.5227849
../dataset/extracted/70c91ab469092ba56bd050a1e1d3f03a76ee8273b43f96233ac5519f989eefad,1,1,0.47685438,0.52314556
../dataset/extracted/ffa97eb4875129646376bc88e9ff99ffeff2c6bba3a06f6727d5f343fc7f6b51,1,1,0.47718853,0.52281153
../dataset/extracted/f33e87ebc24cf366b459daacba87b9dde9ea35c3c1fc83f30bdf98e1b7c647e8,1,1,0.46279153,0.5372085
../dataset/extracted/00f60edc9acb15a56d49296418a018da4fd7477315e943a8eed26f8c3b6e8651,1,1,0.47474444,0.5252555
../dataset/extracted/e7d65f2e23e76e2378afe028bd091d98469aa36a3a1bb31bbfcaeb0f67a133f6,1,1,0.47675055,0.5232494
../dataset/extracted/4b5a091903ef17224be6539568f13730b46ba30745cc647df0cce57144f00990,1,1,0.47738352,0.5226165
../dataset/extracted/76b9b9b82e695719e6fcf6742ac828c606241da2424c7e9ce9d0f8bacc4fcff4,1,1,0.46287873,0.53712124
../dataset/extracted/b3c31a5c57906233681ac8936088ada14adb4d4e4e7c2d7ffe429c5ffaab5b0c,1,1,0.47636777,0.5236322
../dataset/extracted/a80d9b04a2a68890c61c7c06067790139e9a1c0ebfb87ab6f3b441df9b61d16b,1,1,0.46840718,0.53159285
../dataset/extracted/970fe47171c423f37676be913f0e3b759c083b69b14e5ee10f239c323aae5891,1,1,0.47786233,0.5221377
../dataset/extracted/a691ec9a236647a20825be6609a5bf1ceef5dc6f9c3fd9c30f2cc5f4e4fed2da,1,1,0.48062468,0.51937526
../dataset/extracted/d6a684b35cac3b7d434187a4623cf4c17864327968aa05a6ee58d89ba6ed9f1c,1,1,0.48144248,0.51855755
../dataset/extracted/4e0ff655fef261629efe30a79daf07c718f526b9e7cd23f9ba01f9c94f554064,1,1,0.47353444,0.5264656
../dataset/extracted/8651f7037d085ccdd3e184efc345c42d62c10ee691876582caeaf7f810ba29fd,1,1,0.47689942,0.5231006
../dataset/extracted/0a7c3259739432f52c61df38ecb2b28b73c1ceba0328955e7f2b672d131d30bb,1,1,0.48162913,0.51837087
../dataset/extracted/014d68b2e2dc957c6b6fdabcd754780cf8f5aa223f38c31fd47d713d9cfd21f7,1,1,0.46773046,0.53226954
../dataset/extracted/d94693192be45aef92ac2d729029312e1c2f5b2559df7c8ed21e2d794880045e,1,1,0.47509202,0.524908
../dataset/extracted/b77746fa72928937a4fef7d4d633a354093f9318877e4c7cb60169b3f60bf34a,1,1,0.47353444,0.5264656
../dataset/extracted/a6dde34a97c90c12400c1db92ea43b291a4736670324067f7a0b0c5c6a77000b,1,1,0.47543728,0.52456266
../dataset/extracted/5da5c672a2a91c1cfc05ad804ca12caf86e03231cefb3ea7da9e87e0d070b3a5,1,1,0.4799407,0.5200593
../dataset/extracted/69049aac5caba2e8b4adbb47bcb6c80887ddde702e2e51f181d79b3661ac2101,1,1,0.47688407,0.52311593
../dataset/extracted/2e835c7496fb4fc1c53665ef89fffdcbcc8dc49bea0baecc5b8496006ea601bb,1,1,0.47755834,0.5224416
../dataset/extracted/ec48b5ff11d77e9358bd4d8a93f79e4cc333dd953846ee5b670c59d7405eddfe,1,1,0.47637096,0.523629
../dataset/extracted/39e93d00538cdcf7cb429784b37b225eb3addde8e37d719249a0a7ad265bd0dc,1,1,0.47775236,0.5222477
