fn_list,y_true,y_pred,0,1
../dataset/extracted/013812e170d2ec2e02bbb6cd8c1b30ec4864e19c0b786f2e1390753e031c0501,0,0,0.58495885,0.4150412
../dataset/extracted/db71b06c98ebae4232a740c952973f1c92864730a175406b84e322fec63daf15,0,0,0.8066037,0.19339621
../dataset/extracted/3cdc149e387ec4a64cce1191fc30b8588df4a2947d54127eae43955ce3d08a01,0,1,0.49166843,0.5083316
../dataset/extracted/f18a6d3cf01c2f0d46fb23df3ed1e49c7e185b2796f8d54e184a6ea168da0bbd,0,0,0.66309696,0.33690307
../dataset/extracted/7eecb8af098ead93e9bf2d5a4e86ff3f172e94566d296f061971410036a22a0f,0,0,0.7650785,0.23492153
../dataset/extracted/422ba6dae6752430a2e52e1efb327f277e912ce551f9f1408ee6ab13ebf3717a,0,0,0.5247853,0.47521472
../dataset/extracted/f7ef4a429dec2409fd6f300fd33b42e334f2ada827224bd91d2d74ddfb94da25,0,0,0.55419636,0.44580364
../dataset/extracted/d4be6c9117db9de21138ae26d1d0c3cfb38fd7a19fa07c828731fa2ac756ef8d,0,0,0.65647465,0.34352538
../dataset/extracted/de33dfce8143f9f929abda910632f7536ffa809603ec027a4193d5e57880b292,0,0,0.7668378,0.23316224
../dataset/extracted/cde12cbc192669adfb9f4ecd35cb2152b3435276f42fde240671528bbae97ebb,0,0,0.89770234,0.102297656
../dataset/extracted/8e3e5b12f0964e73e4057610ce7a6aa25607c94536762128dabebf9ccfa667d4,0,0,0.7000469,0.29995313
../dataset/extracted/139f7a50e8ff402759a3c118bbcc700732d6e8b63b55a7fb31d12030722ca5a4,0,0,0.85259724,0.14740272
../dataset/extracted/b636bc4c11fe003a40c57114103cee4fa7ee79ff82045cf64762c752e6446e87,1,1,0.33851385,0.66148615
../dataset/extracted/d6afb2a2e7f2afe6ca150c1fade0ea87d9b18a8e77edd7784986df55a93db985,1,0,0.52395093,0.47604907
../dataset/extracted/962810f908daab4ed0796ff563433eb65a60507d23089ad4c9b25ccf2c8c7837,1,1,0.20767197,0.792328
../dataset/extracted/7b3b2e430cc41ab9df9526009b246adb0f1de75a680753f79819e284d0e73f6e,1,1,0.20767197,0.792328
../dataset/extracted/18d268d11f7d1e80fc195737f34d104745db691768decb994d5ec5588b81d086,1,1,0.20381282,0.79618716
../dataset/extracted/7300569a4fbf4721a118455e1a16ab42a5bcd07c8be47ddce1f873c4d92f2f0e,1,0,0.54648226,0.45351776
../dataset/extracted/6102993eb00bd97832b74fd802b486abb7cb43712eccfe14c904413483c6df7f,1,1,0.20545846,0.79454154
../dataset/extracted/7527c116de49e52e6c7c1c50a52b8eedf758fb88acd461e92c6fca02a9ea76ac,1,0,0.6547034,0.3452966
../dataset/extracted/9bc2309d5e391dd14c2948c55551105572ec0ae5cfc1f31bbd767b171a0bc99f,1,1,0.41528463,0.5847153
../dataset/extracted/0867c7d02dda064eb59656e7c175928d8ca63a9e58eae95d116fee4f5db41c50,1,0,0.7807132,0.21928681
../dataset/extracted/cfcc7037196cef0c0566bb08f934c04e6ee3dfcb2085bc4c46bd059405c39c89,1,0,0.73954487,0.26045513
../dataset/extracted/94dfa93843f6ed3eab479de62d345cadfe2e99e7175dc065f5e57098dae2e792,1,1,0.4602986,0.5397014
../dataset/extracted/a3bc69a52920cb05e4cc020a215685db170074d2aced31bdd7578db64ccf20b6,1,1,0.4277495,0.5722505
../dataset/extracted/09d4d544930ba5e98e18f55d0cc36440d8b683ccac48884325e06fc22fa8be68,1,1,0.48571432,0.5142857
../dataset/extracted/4620cffee4c6397fedce5caf41492622dfa5435c79ac91e300556a0af329402b,1,1,0.30463088,0.69536906
../dataset/extracted/2381ef2fce6e8fa52e2f7717c893576f362c0cc54cc0ffa343a3902feead7784,1,1,0.20106553,0.7989345
../dataset/extracted/5235cc16625751e7fc356fcfddee656c8f5938a2c1d1a8a305520b083b2a1cee,1,0,0.6971642,0.3028358
../dataset/extracted/4b44f3b2644278620283953593072306aa9e15693a3f2de5f38f61bfa46d1517,1,0,0.6810932,0.31890684
../dataset/extracted/d9a64222883854a0809cbabc2958f9522de1ce5230766e0710bdb09eb1b70770,1,1,0.4893492,0.5106508
../dataset/extracted/fbee0422f1d775b6abd1a2bee86ec0644e9c18ee4c2631b09f0d3244c05b10d8,1,1,0.48083818,0.5191619
../dataset/extracted/1c474ab0817b7cd9dc1f4efa6cc7f32e513f6f47e29c5573b4f5633e20248710,1,1,0.4667776,0.53322244
../dataset/extracted/eb8eefea77fb258bde014c3dfd9dc92c9b69598ecdbd74750d0ca609afc8808c,1,1,0.22882381,0.7711762
../dataset/extracted/f14fdcad36ae519139aef52e796ff1eacec38db30bbe93dd6b4bfa2d928d1738,1,1,0.20176758,0.7982324
../dataset/extracted/c0a775eaef0c520233e32ca6ff313d895c101d55a39298f38aaf239805b0a8a8,1,1,0.30958867,0.6904113
../dataset/extracted/d208de537f267c2f85ce4da78bd41692fb97371f1782d36c50072c190dd579e2,1,0,0.6539766,0.34602335
../dataset/extracted/de4ff8901766e8fc89e8443f8732394618bf925ce29b6a8aafe1d60f496e7f0e,1,1,0.41836962,0.58163035
../dataset/extracted/c73f01790f1b4353a1df823c50ce23233e54fc3535ce921587d194d02bc778c9,1,0,0.5421289,0.45787108
