fn_list,y_true,y_pred,0,1
../dataset/extracted/5ba23fd19bc743eb0139f661e0c4521fd1c131628664bd0b6617eeb8fedc8237,0,0,0.515664,0.48433602
../dataset/extracted/7cf636ef15ffdfec2f4d5209880183d0c44103d6557eced172124fd993a6d967,0,0,0.5228049,0.47719505
../dataset/extracted/916a2b4d9c6a5f4fd5333f4d165cb8ad1479253d8141b6087ed412f3a1b059c2,0,0,0.5237201,0.47627994
../dataset/extracted/fa573ebb8dcd4a224ddf857ab9d71e5da9646254724130045cc6f8de4b14a08b,0,0,0.5242502,0.47574982
../dataset/extracted/1cd3b3df8cdf83f6a44439cd9ab18114c235e8a0ed1c9d73285ab671e2b14161,0,0,0.52087826,0.47912174
../dataset/extracted/13765eb12853f6268ce5052295c25e2fe53acf6e7b04c1c0ae1c78c5f4ae52bf,0,0,0.5312578,0.46874216
../dataset/extracted/dadfdbe7aa173f42e0c3b67518d3e3e5216db3258df139d6706bb5330fc8a883,0,0,0.52163863,0.47836137
../dataset/extracted/fff5b385418e350dd366d1fd6d34801059304e89896a94ebb03973c48fb6066c,0,0,0.5221135,0.4778865
../dataset/extracted/01114c2b1212524c550bbae7b2bf9750aba70c7c98e2fda13970e05768d644cf,0,0,0.5239951,0.47600487
../dataset/extracted/e7c4e208db647fb0e155d80c530f383f097d60b3d51163dc9b03ed10e586c5f2,0,0,0.5251027,0.47489733
../dataset/extracted/6af7ed8981f9e88e1b6cb774bcfe966fc6aea9e7012e46aabd4c2e8cd6553691,0,0,0.5179175,0.4820825
../dataset/extracted/f4f49c5ecb63c21355ee1d212c340c6cc2dafb2a5d95a7494cf4a5d3b2a315d6,0,0,0.523794,0.47620597
../dataset/extracted/674ba1d7103cab6082ac34940962711b1f5bb7ae152b81051aa92ed6b9d6326e,0,0,0.5267524,0.47324762
../dataset/extracted/df649cef1505653a2fc4361f1e2e34f7148b60c00e1cf663943d6e65b43ec421,0,0,0.52195853,0.47804147
../dataset/extracted/66dc249bcd33189aa07a1c8fe294e4031b5954434b6747b24a7993985bb7a51b,0,0,0.5193969,0.48060313
../dataset/extracted/017f4349170bd50e0abe565cd96ce7c65cf9a8308f76a20a0a7f391f73390012,0,0,0.5163354,0.48366457
../dataset/extracted/afdcfc0eb62a5c376a3e571992821685d6db2c82572304fff8138373e76b335d,0,0,0.51869994,0.48130012
../dataset/extracted/cc930bbc91462a12b75bad92fe916d8fd4b15a471171394e3efc3f8512cc4348,0,0,0.5239375,0.47606248
../dataset/extracted/d81ba73f5ca9db62b0cba04add37cfda483d88486dba2458dc9c9aa80a9a7a18,0,0,0.5221135,0.4778865
../dataset/extracted/8cccd32fe1006e3a7bb5d429f761cb056adf11e0b21f2780934d0e5cfb6f8e23,0,0,0.51641166,0.4835883
../dataset/extracted/95a33b0c5f2408adabbebeba6f4c618ba2b392f9dbcd1d9a9ff9db5a519380d8,0,0,0.5252173,0.4747827
../dataset/extracted/5d6729f5079b61a685bf5091f7009609b55d771dc0ca2a3dfe9cbb3d3b576584,0,0,0.52301484,0.47698516
../dataset/extracted/8f939e65e9ffedd16ae86687e154adbe607d56950d082778300039283f2f8330,0,0,0.5289066,0.47109342
../dataset/extracted/6279f19b1c0bfc07feca5fccdd44edb7ad4173f8f7d277d7ce1d20c330d5b535,0,0,0.51698345,0.4830165
../dataset/extracted/7fb7aec1befabc6b0a7a253ad751822effcd8c0d03fa8d0344c4bdcf2be221ea,0,0,0.52597815,0.4740218
../dataset/extracted/68399ae5728856c8b2a8419572648dbfd68ebe5f25c2c80130c7796800f03f34,0,0,0.52207863,0.47792134
../dataset/extracted/ddede45fed794245404011c5aa87767da4f921ae933039a2e98cf3ffc1d24dc0,0,0,0.51908237,0.4809176
../dataset/extracted/9d97fcae1f2d8a931cf235b022efe5a9e1656cfa6fcdf6f38446afa183fc1141,0,0,0.51897055,0.48102948
