fn_list,y_true,y_pred,0,1
../dataset/extracted/3d03a48e83f31ca6bf4385cbcb61602f77adeec83d69a999f94bb09774f3430c,0,0,0.55667603,0.44332397
../dataset/extracted/ad58ace8fa83d04af57aad608b2aa1b629ce7bcd373934ab84fe608397061ddc,0,1,0.002244602,0.99775547
../dataset/extracted/42334f2119069b8c0ececfb14a7030e480b5d18ca1cc35f1ceaee847bc040e53,0,0,0.5867713,0.41322875
../dataset/extracted/fa116cf9410f1613003ca423ad6ca92657a61b8e9eda1b05caf4f30ca650aee5,0,1,0.18778959,0.8122104
../dataset/extracted/7bb5bcc1cb2f8ab248ed20e717d42fdafe6ee107e112e1356af51866212c3642,0,1,0.0018548787,0.9981451
../dataset/extracted/0b694909ec53291a6b6356eb046297df96887f9e7e2792e132d5211e9a6eb5fa,0,0,0.84187394,0.15812607
../dataset/extracted/708840e33fe6632ba75fcf86564e0a2ece4f7b265390afe15aa5ae383a917e65,0,0,0.50852984,0.49147016
../dataset/extracted/72e01e875b93e6808e8fff0e8a8f19b842ed213a9fcb38c175f6e8533af57d51,0,0,0.9992508,0.00074918114
../dataset/extracted/3ef397c75107adbbe179cd889735f8934a580971981cd42b404dd00330bedb61,0,0,0.98851633,0.011483679
../dataset/extracted/82d48ea61901b6412fb7ae648ec752fb29d61ef520f33e37ae7a058fd99a95e5,0,0,0.99541855,0.004581495
../dataset/extracted/adb9c2fe930fae579ce87059b4b9e15c22b6498c42df01db9760f75d983b93b2,0,0,0.9761681,0.023831895
../dataset/extracted/a4ddd6bf7d4095d5f3f8053db5dcdf7637badc02ae55688a29f541154b6d6ee6,0,0,0.8185628,0.18143716
../dataset/extracted/dc1b928dfaa59a17c5f97c6afacf7aea753c922f0b3e5d8b29d58d72af34134d,0,1,0.11389998,0.88610005
../dataset/extracted/5ffa6550de0191e329511c3251a04f13658ca783fb4bd72b2f11ad0271dfa376,0,0,0.62060076,0.37939927
../dataset/extracted/bcd43ed6a838a35dba5298594ffd6b86d4dc804c7c524e541e5cd4c92fb8fe72,0,0,0.98949546,0.010504548
../dataset/extracted/551af522d2adbc24c3821a3408d231045da0d4dc55ff559b0c8049d36d10a16d,0,0,0.92881596,0.07118401
../dataset/extracted/3aee06747c29dece72b537c6f7b6c36c1e65ee11c2501b6c285802ae52edb036,0,0,0.682444,0.31755605
../dataset/extracted/ca5094b2dbd7a0cc4531034955d4563c0504e1b4ea262ce6b6ff023fbfc06f1c,0,0,0.94009125,0.059908785
../dataset/extracted/bb6d8ef6a44bfece920aab9139ddee1b9e66a79fcf307c6213fdf70221719cff,0,0,0.99365187,0.006348064
../dataset/extracted/be9254b2156e1f7089d86949cd314c42970640e1512785e735a2e753870ceca8,0,0,0.91313076,0.08686929
../dataset/extracted/ec7091913a753578f7485f6c22b73457c47862443fd4fe62709471aea1c8614b,0,0,0.9295182,0.07048179
