fn_list,y_true,y_pred,0,1
../dataset/extracted/7612c9240a766c427ee63cdd81c434bf646070792ead8748d3dcb2d1d326758d,0,0,0.92078304,0.079216965
../dataset/extracted/e6ecb146f469d243945ad8a5451ba1129c5b190f7d50c64580dbad4b8246f88e,0,0,0.87421757,0.1257824
../dataset/extracted/d0522f0573ed16176bfa46057d9d3b9126bc0b3878dfc2df353bf8f118d12d82,0,1,0.41176948,0.5882305
../dataset/extracted/eed19479b8bb83c7afa0e5b5846c2671cd6afebf35fa4a2766ee93be64dfc717,0,1,0.27984697,0.7201531
../dataset/extracted/bc1c02ee6e4d533847e586205284c7cc4d69909b2bd9c6781c92c766384405f2,0,1,0.35100356,0.6489964
../dataset/extracted/72d40c0fa8f179c2917455df6d1ae7ab7736e71ce5752955dc58da18310ebb8c,0,1,0.33706477,0.6629352
../dataset/extracted/fcfe8fcf054bd8b19226d592617425e320e4a5bb4798807d6f067c39dfc6d1ff,0,1,0.09468525,0.9053147
../dataset/extracted/5262cb9791df50fafcb2fbd5f93226050b51efe400c2924eecba97b7ce437481,0,0,0.56968075,0.43031922
../dataset/extracted/74e348068f8851fec1b3de54550fe09d07fb85b7481ca6b61404823b473885bb,0,0,0.8963218,0.10367826
../dataset/extracted/1ec64a08c5c9afedb773d18a7eb125956d6de4cfa9e57a2f40fe29b036070a2f,0,0,0.82494843,0.17505153
../dataset/extracted/4db982abfb154778ac32fc5146c49a8e4fb9d13dd341f52f7c4aaf6fed48a40a,0,0,0.93172365,0.06827639
../dataset/extracted/129b10324274afaf7e99e4973fdad83fe098d02726e1ad1c3334fd99eef7f1eb,0,1,0.4753402,0.5246598
../dataset/extracted/57b75fe922c7852dca17425c84ef8f9c14b4d49ace577b82c427cdab28591931,0,1,0.48708072,0.51291925
../dataset/extracted/3ada04d4b321058fe9cdf4452b58b7157c8dd35229f32765f07508780424dbc1,0,0,0.8518446,0.14815542
../dataset/extracted/40d45fb455cf2db58dda6a57d437e626d5d7d86d4598d4afccab0ac7ff6d6b3e,0,1,0.22668754,0.7733125
../dataset/extracted/1ff62aba804284a9b96bf84c1ec27a1be95ec16a90fdc1e2ab2be93912696d1e,0,1,0.32184696,0.67815304
../dataset/extracted/af0099a31a99901af5adbfd8375dda133162eba687f9897531f59fdf7f688360,0,0,0.7244178,0.27558222
../dataset/extracted/4e6531aa7f8fdb4c21f0559b2b7951afbc2624e9a69a0588c1633508a173ab38,0,0,0.5029428,0.4970572
../dataset/extracted/16632b14f50fcace587ec54d70359f45a32e68a5abb2bad971c778aa6b99d3ab,0,0,0.93172365,0.06827639
../dataset/extracted/15439972eb851827c3d7643acd4193929c0034b5ce1ba2b977858057c9795fe6,0,1,0.11087651,0.8891235
../dataset/extracted/ddeeedc8ab9ab3b90c2e36340d4674fda3b458c0afd7514735b2857f26b14c6d,0,1,0.011096178,0.9889038
../dataset/extracted/3fe208273288fc4d8db1bf20078d550e321d9bc5b9ab80c93d79d2cb05cbf8c2,0,0,0.79426336,0.20573656
../dataset/extracted/94f2303a20e703a8714a143dc1875605d13424276b6829ac0b36275e9fa16213,0,1,0.036992453,0.96300757
../dataset/extracted/788bef4646c86990694fcf5d852cfb2811879a3eb5bbd037e00a77608fe43a44,0,1,0.23348236,0.76651764
../dataset/extracted/46ec4b32dc3e293a2076d218bae721315f4f718b7c068ca368a798d2d19613e5,0,0,0.8712998,0.12870024
../dataset/extracted/4e77e3f521c0840bbc8437f5c602babe5e5a8e43b20f7d2388d1790216e3f106,0,0,0.9956468,0.0043531586
../dataset/extracted/c4eaadd10deb0a500bb693480507367b492564079a1548963da4639c0bf861bd,0,1,0.33431527,0.6656847
../dataset/extracted/6619a4ff7f0478f8c15fc0391651a1694afe876d25ebd07e3da08167e4f0b3d3,1,1,0.011596443,0.9884036
../dataset/extracted/b2aac98ec07bed90d8c1caf24605eccece8a953aef13ae0e02770e790e82f521,1,1,0.15960602,0.840394
../dataset/extracted/7cb5cb3cf15441dca410b80ea719979f9e18718c140abddb8468320d51e09d41,1,1,0.0023882475,0.99761176
../dataset/extracted/1d24d8268c2f8e82b65d58429c166367eee9683c38a1408910536d8084f4ad46,1,0,0.85978734,0.1402127
../dataset/extracted/d4a15ab2af2be3d1b5697ffc27d5532b1dbc0b62c9466b6a1911386faa8f1d9c,1,1,0.0068207947,0.9931792
../dataset/extracted/067a43ed319859460d531c7947018673ca6745ae376f1f2f2ca7e26a7acf821f,1,1,0.042027827,0.95797217
../dataset/extracted/35d7e23eaf52269e31e8253328673a69a0a38a6d19d5ceb95081dea48e222d90,1,1,0.010775322,0.9892246
../dataset/extracted/85dffbf4e989fd9c86261cb8b790f198f7407fc63eace1601ab3a2494e4b4914,1,1,0.1254552,0.87454486
../dataset/extracted/3ed29cfd48f8f61080ab7046999299bbee5917acc7e5fc3d678967275aef7d05,1,1,0.0059249266,0.99407506
../dataset/extracted/1ec2e4d02a89277afc0ee35d2d72009a5dbe96f88e1bc70bbfb3a9224478b7d5,1,1,0.21063343,0.78936654
../dataset/extracted/b09d6ef6c8608adabf1c540407fef37e69da3d939daeaf7868e3802043ee7615,1,1,0.030332224,0.96966785
../dataset/extracted/6c7e60bccb286283ca1b839aa0be2c3b106dc70f4290dd99357ede189bd0201b,1,1,0.022273563,0.9777264
../dataset/extracted/f806fe83eecb5ca990c4fe4b344ec52367480faa12f99432743af32193d54c36,1,1,0.051035993,0.94896394
../dataset/extracted/39514ebac4feec4eab0a385c99ada3b52f7c460d87a8b990f01ac90506928fa6,1,1,0.13192981,0.8680701
