b6bc96ffcbdbf22f908a02b8fe2a392c8e5b8420a120935c2834f0dd5934832e,0,0
df649cef1505653a2fc4361f1e2e34f7148b60c00e1cf663943d6e65b43ec421,0,0
13e40ee7c6874e2f1ed58bc09738a5525f86361f1a85387b2110f114d8f3272a,0,0
3eaa53ec7fe5fb610bb9a0dd3d0b93480869b829aac3733d2dc0cd83e77ec2fe,0,0
ec3a37a635c8ccd6c80c725f3808e21352872184fe4e9b1b96b4b6ed379fc85d,0,0
57866e54b1808069092ade9ac8e243650f18198a24924899d83746d97a66f400,0,0
c62de4a72361cf1db38ba8c4f59d386f0e1c02f190cf6c8698ae3a14295bcb04,0,0
4123011354d8259e919fbdf605be1973a79100074959dca9d0cd1955667b8e93,0,0
36359f58c213b58f35367f691d08ddedb276b38ef2c3e7fab1e83e1014a41f26,0,0
e655fc36b76c1df15c237abf1e70da875a6680a4a2fcd5616f373b14757f2270,0,0
e6a2b6355fd513a8ce24deef488ee3cc39f5d736915965875c54f81c19e52971,0,0
f682bdbd612c0215192be6c52f08f10c01e7af9a3136c2f67ec3e7ba563f565d,0,0
139f7a50e8ff402759a3c118bbcc700732d6e8b63b55a7fb31d12030722ca5a4,0,0
21101ae64d881df51e46be9e4f693a9029862c5dab8a53d504303c53a5d1d7a3,0,0
b263f7ed4806b95c7c06521704b8dddbc0b2d02885eec8181e1e65b4ad112918,0,0
dbeb6f7ea2bcd7dc2d20006b9c5338b6f2e258129b439b406cdf7c239383babe,0,0
e420b42c5a34bc32a43ff9264dc2a110cb6efcd430df1208cc5837e0c5df81e1,0,0
1f0ed53e5471dbafad18fb9ae4abc97cd8bb0387b381c68244478558d7247c7a,0,0
1b3ee0274ae0ac0b83dba7f95f00e2381a5d3596d136eb1fac842a07d8d25262,0,0
de823816c0003896911355c92396806d31a694ca5a5b7b73f1b1869f0c7e9b6a,0,0
ca87326771eff77b636bcd3855822332c319a656f06e996940947a307262db4f,0,1
ce82f2b530f028644c8c7238c065eb88e4af153598447179aa784482efba454e,0,0
42df046e2728ef98042283530a8b0ab7d70b3f819cb83fd560ce5ce5caa0c462,0,0
8e3976565c3792df7dba6e27501fcd24cd6ba329cc7d0293b4b3f1edde589aab,0,0
e7ac03729bc141cfac40bd7dadba7abd3c714fb1715034b44e28cd5561336a3a,0,0
f79e4adc2cd11f9e44023cbdb827777a0c44af44bb19b494bef2d2d8e6e3be02,0,0
3aee06747c29dece72b537c6f7b6c36c1e65ee11c2501b6c285802ae52edb036,0,0
f6b5d52f3680c53839a1078e9a33ff6fa439af6cb9002cbbb227f3a3b831ed30,0,0
58da2fe190b50f90484753f92fafe9f61a13c9217e593e55b6dafe32b12dc049,0,2
40d45fb455cf2db58dda6a57d437e626d5d7d86d4598d4afccab0ac7ff6d6b3e,0,0
aa94057d957736005bd6c70dba96b39b60121e0a4b35db03d5b9dfdbf5e58537,0,0
ef3b6b3060ef897724cea9ac2080b1201d08c9e6a0dad0ecf492c08441a4f604,0,0
f27593fd1d391f9925230a1abc12b8f3791fc43ea980ecefa281147c1070b00d,0,0
a0a422d24a3d60e47916d6bc6618924cbd69d815b4cb79cd3d120e2d2ccc90c4,0,0
89e0016fc5bd3cd4e25f88c70f9f8f13f81a45e3c6dc8ac2a4be44b5c5274957,0,0
85bca7ec25d2b226be5e8e20d51fc7718366f70291a398b6aa617d734a3e7ba1,0,0
f1a8310f1caecc51dae572e37747c06c1ad08fb221a768157963422643893c34,0,0
16632b14f50fcace587ec54d70359f45a32e68a5abb2bad971c778aa6b99d3ab,0,0
f77e7138ed19455151ae35ebac34643b70694edbf4baeaa69ba4d901c51d08e1,0,0
471bcf0fe2115ca50b075edddd179ea11336fe9431ceba9892f910f91f6407e0,0,0
6816a0e8a3e00504b854cefd9ad11351e676697d80ecc06cf63a5dfa58b75a86,0,1
3b2b1a923caaa15985d51d1cc560001b598e90d9c06982df93e4cc6201917449,0,0
57b75fe922c7852dca17425c84ef8f9c14b4d49ace577b82c427cdab28591931,0,0
4075f872440ec3a85bc7dd0ec5bc386f451a734dfb680f7e5f2559b735df9a6d,0,0
52ad0acb46717dd6603195b4f33dc3bf32611a487eec89a83a9ee7744285562f,0,2
815854f24334183ac78eca4edd21773858ef199df578b931c2ef619f5e8f8887,0,0
35dac829564bce2c398ba3fae50c3f40b65846d7a9810e456f5a853e76e4b336,0,0
801a2d3687e64f6d0f70fefe1ac09686716e7317b88f3b24e54e76957601346f,0,0
77f1d83c0e43b4dbb39e93055cb474aca5c6bc7365b4a6c3f8dd3494a0c34d12,0,0
f44e46804f9b34cc573b53cc3c2df1d741e160b4f0a54ac962eec92ac4a36010,0,0
6c0c3172ba927af3b3cb7a8dec90ba35a1e1d4f0b9086e1385de83c682860f73,0,0
7e732e41d93b613cac1ba979d7f7c98c8603f65a50bbf6b6198f1ee396dc7174,0,0
08d0eb1b10cdc8b5ba6d87d7b330fb69791f5e64b528feed19fc25a969a4034c,0,2
325b2fb59e50a5a65fa00dde4b49d285813d15c40ddb61c2d8a5f13cc1f6f0dc,0,0
fc99a95e7c6a2417e4101e51e25fabb333928cf542517e6da4f761b352f7389e,0,0
01114c2b1212524c550bbae7b2bf9750aba70c7c98e2fda13970e05768d644cf,0,0
90072aabe5a0438f0e58bce82b4cc294655887465573d934f7c03b5851c0676e,0,0
9ec9221f685b446874bb6dfc5509b4304f8d8b78b10fa3b8ba06cf4f505c0f84,0,0
bdc8f78ad67cdec5cb5faddf2a1e79947ea83f0b69f767e4a72174f400e9e1c9,0,0
ad58ace8fa83d04af57aad608b2aa1b629ce7bcd373934ab84fe608397061ddc,0,2
4b1a437fbe161b0f1dd4d9eca647b4b82f89e810f6eedef0c4f9176c89d0fea6,0,0
de750c840a4140d3c980c9a0c6d34e12498f13b9a690d5d0e09037c7bedf00c5,0,2
082323fd0f3d24f8fe31895ad1246ae2116aee78d01be83a28c3cbb856541003,0,0
f6b90315124d45c925812d043f5a98c8f9625449c312f22b3b64f5afc6dbf7ee,0,0
415a49754486b222b7a38355988c17fcbd671109020c67109aefca2f90d7ef41,0,0
f40ca2de6f1010a3cde815635cf5e1898095d97d27ca7b03abc9a76ab8a678ec,0,0
62082c6af516080115a3a2a255c89775529e63c57bc2441c89272de438427bd2,0,0
